Butterfly species name,Host family,Host genus
Acanthopteroctetes unifascia,Rhamnaceae,Ceanothus
Nemophora degeerella,Betulaceae,Betula
Agathiphaga queenslandensis,Araucariaceae,Agathis
Alucita desmodactyla,Lamiaceae,Ballota
Alucita desmodactyla,Lamiaceae,Stachys
Bombyx mandarina,Ebenaceae,Diospyros
Bombyx mandarina,Malvaceae,Hibiscus
Bombyx mandarina,Rosaceae,Malus
Bombyx mandarina,Moraceae,Morus
Bombyx mandarina,Fagaceae,Quercus
Bombyx mori,Rubiaceae,Morinda
Bombyx mori,Moraceae,Morus
Brahmaea hearseyi,Oleaceae,Fraxinus
Brahmaea hearseyi,Oleaceae,Jasminum
Brahmaea hearseyi,Oleaceae,Ligustrum
Brahmaea hearseyi,Oleaceae,Menodora
Brahmaea hearseyi,Oleaceae,Osmanthus
Brahmaea hearseyi,Viburnaceae,Sambucus
Bucculatrix cristatella,Asteraceae,Achillea
Bucculatrix cristatella,Asteraceae,Anthemis
Bucculatrix cristatella,Asteraceae,Chrysanthemum
Bucculatrix cristatella,Asteraceae,Leucanthemopsis
Pterodecta felderi,Onocleaceae,
Pterodecta felderi,Osmundaceae,
Synemon plana,Poaceae,Rytidosperma
Synemon plana,Poaceae,Danthonia
Telchin licus,Poaceae,Saccharum
Telchin licus,Heliconiaceae,
Telchin licus,Musaceae,
Hemerophila diva,Moraceae,Ficus
Axia margarita,Euphorbiaceae,Euphorbia
Hyposmocoma kahamanoa,Lichen/Algae,
Archaeoses polygrapha,Scrophulariaceae,Myoporum
Archaeoses polygrapha,Myoporaceae,Myoporum
Culama crepera,Myrtaceae,Eucalyptus
Morpheis pyracmon,Fabaceae,Inga
Morpheis pyracmon,Fabaceae,Mimosa
Morpheis pyracmon,Fabaceae,Senna
Morpheis pyracmon,Salicaceae,Salix
Morpheis pyracmon,Arecaceae,Syagrus
Prionoxystus robiniae,Sapindaceae,Acer
Prionoxystus robiniae,Asteraceae,Baccharis
Prionoxystus robiniae,Betulaceae,Betula
Prionoxystus robiniae,Juglandaceae,Carya
Prionoxystus robiniae,Fagaceae,Castanea
Prionoxystus robiniae,Fagaceae,Quercus
Prionoxystus robiniae,Cannabaceae,Celtis
Prionoxystus robiniae,Moraceae,Ficus
Prionoxystus robiniae,Oleaceae,Fraxinus
Prionoxystus robiniae,Salicaceae,Populus
Prionoxystus robiniae,Salicaceae,Salix
Prionoxystus robiniae,Rosaceae,Prunus
Prionoxystus robiniae,Rosaceae,Pyrus
Prionoxystus robiniae,Fabaceae,Robinia
Prionoxystus robiniae,Ulmaceae,Ulmus
Prionoxystus robiniae,Ulmaceae,Celtis
Prionoxystus robiniae,Aceraceae,Acer
Psychonoctua personalis,Rutaceae,Citrus
Psychonoctua personalis,Polygonaceae,Coccoloba
Psychonoctua personalis,Euphorbiaceae,Codiaeum
Psychonoctua personalis,Rubiaceae,Coffea
Psychonoctua personalis,Myrtaceae,Eugenia
Psychonoctua personalis,Combretaceae,Laguncularia
Psychonoctua personalis,Rhizophoraceae,Rhizophora
Catoptria falsella,Pottiaceae,Barbula
Catoptria falsella,Pottiaceae,Tortula
Catoptria falsella,Musci,Tortula
Chilo suppressalis,Amaranthaceae,Amaranthus
Chilo suppressalis,Poaceae,Andropogon
Chilo suppressalis,Poaceae,Brachiaria
Chilo suppressalis,Poaceae,Setaria
Chilo suppressalis,Poaceae,Coix
Chilo suppressalis,Poaceae,Cymbopogon
Chilo suppressalis,Poaceae,Echinochloa
Chilo suppressalis,Poaceae,Eleusine
Chilo suppressalis,Poaceae,Miscanthus
Chilo suppressalis,Poaceae,Oryza
Chilo suppressalis,Poaceae,Panicum
Chilo suppressalis,Poaceae,Paspalum
Chilo suppressalis,Poaceae,Pennisetum
Chilo suppressalis,Poaceae,Phragmites
Chilo suppressalis,Poaceae,Saccharum
Chilo suppressalis,Poaceae,Sclerostachya
Chilo suppressalis,Poaceae,Sorghum
Chilo suppressalis,Poaceae,Triticum
Chilo suppressalis,Poaceae,Zea
Chilo suppressalis,Poaceae,Zizania
Chilo suppressalis,Poaceae,Setaria
Chilo suppressalis,Brassicaceae,Brassica
Chilo suppressalis,Brassicaceae,Raphanus
Chilo suppressalis,Solanaceae,Solanum
Chilo suppressalis,Solanaceae,Lycopersicon
Chilo suppressalis,Typhaceae,Typha
Chilo suppressalis,Asteraceae,Xanthium
Cnaphalocrocis medinalis,Poaceae,Dactyloctenium
Cnaphalocrocis medinalis,Poaceae,Digitaria
Cnaphalocrocis medinalis,Poaceae,Echinochloa
Cnaphalocrocis medinalis,Poaceae,Eleusine
Cnaphalocrocis medinalis,Poaceae,Elytrigia
Cnaphalocrocis medinalis,Poaceae,Leersia
Cnaphalocrocis medinalis,Poaceae,Oryza
Cnaphalocrocis medinalis,Poaceae,Paspalum
Cnaphalocrocis medinalis,Poaceae,Sacciolepis
Cnaphalocrocis medinalis,Poaceae,Sorghum
Cnaphalocrocis medinalis,Poaceae,Zea
Cnaphalocrocis medinalis,Solanaceae,Nicotiana
Cnaphalocrocis medinalis,Fabaceae,Stylosanthes
Cnaphalocrocis medinalis,Zingiberaceae,Zingiber
Dalcera abrasa,Rubiaceae,Coffea
Dalcera abrasa,Poaceae,Echinochloa
Dalcera abrasa,Asteraceae,Eremanthus
Dalcera abrasa,Erythroxylaceae,Erythroxylum
Dalcera abrasa,Myrtaceae,Eucalyptus
Dalcera abrasa,Rutaceae,Metrodorea
Dalcera abrasa,Ochnaceae,Ouratea
Dalcera abrasa,Sapotaceae,Pouteria
Dalcera abrasa,Vochysiaceae,Qualea
Dalcera abrasa,Anacardiaceae,Spondias
Antaeotricha schlaegeri,Betulaceae,Betula
Antaeotricha schlaegeri,Fagaceae,Quercus
Psilocorsis reflexella,Sapindaceae,Acer
Psilocorsis reflexella,Betulaceae,Betula
Psilocorsis reflexella,Betulaceae,Corylus
Psilocorsis reflexella,Juglandaceae,Carya
Psilocorsis reflexella,Fagaceae,Fagus
Psilocorsis reflexella,Fagaceae,Quercus
Psilocorsis reflexella,Salicaceae,Populus
Psilocorsis reflexella,Salicaceae,Salix
Psilocorsis reflexella,Malvaceae,Tilia
Psilocorsis reflexella,Aceraceae,Acer
Psilocorsis reflexella,Corylaceae,Corylus
Psilocorsis reflexella,Tiliaceae,Tilia
Cyclidia substigmaria,Cornaceae,Alangium
Cyclidia substigmaria,Malvaceae,Hibiscus
Cyclidia substigmaria,Alangiaceae,Alangium
Pseudothyatira cymatophoroides,Sapindaceae,Acer
Pseudothyatira cymatophoroides,Betulaceae,Alnus
Pseudothyatira cymatophoroides,Betulaceae,Betula
Pseudothyatira cymatophoroides,Betulaceae,Corylus
Pseudothyatira cymatophoroides,Rosaceae,Amelanchier
Pseudothyatira cymatophoroides,Rosaceae,Crataegus
Pseudothyatira cymatophoroides,Rosaceae,Malus
Pseudothyatira cymatophoroides,Rosaceae,Prunus
Pseudothyatira cymatophoroides,Rosaceae,Rosa
Pseudothyatira cymatophoroides,Rosaceae,Rubus
Pseudothyatira cymatophoroides,Rosaceae,Sorbus
Pseudothyatira cymatophoroides,Salicaceae,Populus
Pseudothyatira cymatophoroides,Salicaceae,Salix
Pseudothyatira cymatophoroides,Fagaceae,Quercus
Pseudothyatira cymatophoroides,Aceraceae,Acer
Pseudothyatira cymatophoroides,Corylaceae,Corylus
Thyatira batis,Rosaceae,Rubus
Tridrepana flava,Pentaphylacaceae,Eurya
Mustilizans dierli,Moraceae,Broussonetia
Mustilizans dierli,Fagaceae,Quercus
Epicopeia hainesii,Cornaceae,Cornus
Amata phegea,Poaceae,
Eudocima salaminia,Caricaceae,Carica
Eudocima salaminia,Rutaceae,Citrus
Eudocima salaminia,Sapindaceae,Dimocarpus
Eudocima salaminia,Menispermaceae,Legnephora
Eudocima salaminia,Menispermaceae,Menispermum
Eudocima salaminia,Menispermaceae,Sarcopetalum
Eudocima salaminia,Menispermaceae,Stephania
Eudocima salaminia,Musaceae,Musa
Euproctis chrysorrhoea,Fabaceae,Acacia
Euproctis chrysorrhoea,Fabaceae,Robinia
Euproctis chrysorrhoea,Fabaceae,Trifolium
Euproctis chrysorrhoea,Fabaceae,Wisteria
Euproctis chrysorrhoea,Sapindaceae,Acer
Euproctis chrysorrhoea,Rosaceae,Amelanchier
Euproctis chrysorrhoea,Rosaceae,Chaenomeles
Euproctis chrysorrhoea,Rosaceae,Crataegus
Euproctis chrysorrhoea,Rosaceae,Cydonia
Euproctis chrysorrhoea,Rosaceae,Fragaria
Euproctis chrysorrhoea,Rosaceae,Malus
Euproctis chrysorrhoea,Rosaceae,Prunus
Euproctis chrysorrhoea,Rosaceae,Pyrus
Euproctis chrysorrhoea,Rosaceae,Rosa
Euproctis chrysorrhoea,Rosaceae,Rubus
Euproctis chrysorrhoea,Rosaceae,Sorbus
Euproctis chrysorrhoea,Rosaceae,Spiraea
Euproctis chrysorrhoea,Asteraceae,Arctium
Euproctis chrysorrhoea,Betulaceae,Betula
Euproctis chrysorrhoea,Juglandaceae,Carya
Euproctis chrysorrhoea,Juglandaceae,Juglans
Euproctis chrysorrhoea,Fagaceae,Castanea
Euproctis chrysorrhoea,Fagaceae,Fagus
Euproctis chrysorrhoea,Fagaceae,Quercus
Euproctis chrysorrhoea,Oleaceae,Forsythia
Euproctis chrysorrhoea,Oleaceae,Fraxinus
Euproctis chrysorrhoea,Geraniaceae,Geranium
Euproctis chrysorrhoea,Elaeagnaceae,Hippophae
Euproctis chrysorrhoea,Myricaceae,Myrica
Euproctis chrysorrhoea,Vitaceae,Parthenocissus
Euproctis chrysorrhoea,Vitaceae,Vitis
Euproctis chrysorrhoea,Plantaginaceae,Plantago
Euproctis chrysorrhoea,Salicaceae,Populus
Euproctis chrysorrhoea,Salicaceae,Salix
Euproctis chrysorrhoea,Polygonaceae,Rheum
Euproctis chrysorrhoea,Polygonaceae,Rumex
Euproctis chrysorrhoea,Grossulariaceae,Ribes
Euproctis chrysorrhoea,Caprifoliaceae,Sambucus
Euproctis chrysorrhoea,Caprifoliaceae,Weigela
Euproctis chrysorrhoea,Caprifoliaceae,Viburnum
Euproctis chrysorrhoea,Malvaceae,Tilia
Euproctis chrysorrhoea,Ulmaceae,Ulmus
Euproctis chrysorrhoea,Viburnaceae,Viburnum
Euproctis chrysorrhoea,Aceraceae,Acer
Euproctis chrysorrhoea,Tiliaceae,Tilia
Lymantria dispar,Pinaceae,Abies
Lymantria dispar,Pinaceae,Cedrus
Lymantria dispar,Pinaceae,Larix
Lymantria dispar,Pinaceae,Picea
Lymantria dispar,Pinaceae,Pinus
Lymantria dispar,Pinaceae,Tsuga
Lymantria dispar,Sapindaceae,Acer
Lymantria dispar,Betulaceae,Alnus
Lymantria dispar,Betulaceae,Betula
Lymantria dispar,Betulaceae,Carpinus
Lymantria dispar,Betulaceae,Corylus
Lymantria dispar,Betulaceae,Ostrya
Lymantria dispar,Rosaceae,Amelanchier
Lymantria dispar,Rosaceae,Crataegus
Lymantria dispar,Rosaceae,Malus
Lymantria dispar,Rosaceae,Physocarpus
Lymantria dispar,Rosaceae,Prunus
Lymantria dispar,Rosaceae,Pyrus
Lymantria dispar,Rosaceae,Rosa
Lymantria dispar,Rosaceae,Rubus
Lymantria dispar,Rosaceae,Sorbus
Lymantria dispar,Rosaceae,Spiraea
Lymantria dispar,Araliaceae,Aralia
Lymantria dispar,Berberidaceae,Berberis
Lymantria dispar,Juglandaceae,Carya
Lymantria dispar,Juglandaceae,Juglans
Lymantria dispar,Fagaceae,Castanea
Lymantria dispar,Fagaceae,Fagus
Lymantria dispar,Fagaceae,Quercus
Lymantria dispar,Bignoniaceae,Catalpa
Lymantria dispar,Cannabaceae,Celtis
Lymantria dispar,Asteraceae,Chaenactis
Lymantria dispar,Rutaceae,Citrus
Lymantria dispar,Clethraceae,Clethra
Lymantria dispar,Myricaceae,Comptonia
Lymantria dispar,Myricaceae,Myrica
Lymantria dispar,Cornaceae,Cornus
Lymantria dispar,Cornaceae,Nyssa
Lymantria dispar,Caprifoliaceae,Diervilla
Lymantria dispar,Caprifoliaceae,Sambucus
Lymantria dispar,Caprifoliaceae,Viburnum
Lymantria dispar,Ebenaceae,Diospyros
Lymantria dispar,Oleaceae,Fraxinus
Lymantria dispar,Oleaceae,Ligustrum
Lymantria dispar,Ericaceae,Gaylussacia
Lymantria dispar,Ericaceae,Kalmia
Lymantria dispar,Ericaceae,Leucothoe
Lymantria dispar,Ericaceae,Rhododendron
Lymantria dispar,Ericaceae,Vaccinium
Lymantria dispar,Ginkgoaceae,Ginkgo
Lymantria dispar,Fabaceae,Gleditsia
Lymantria dispar,Fabaceae,Gymnocladus
Lymantria dispar,Fabaceae,Robinia
Lymantria dispar,Hamamelidaceae,Hamamelis
Lymantria dispar,Hamamelidaceae,Liquidambar
Lymantria dispar,Aquifoliaceae,Ilex
Lymantria dispar,Iridaceae,Iris
Lymantria dispar,Cupressaceae,Juniperus
Lymantria dispar,Cupressaceae,Taxodium
Lymantria dispar,Cupressaceae,Thuja
Lymantria dispar,Lauraceae,Lindera
Lymantria dispar,Lauraceae,Persea
Lymantria dispar,Lauraceae,Sassafras
Lymantria dispar,Altingiaceae,Liquidambar
Lymantria dispar,Moraceae,Maclura
Lymantria dispar,Anacardiaceae,Pistacia
Lymantria dispar,Anacardiaceae,Rhus
Lymantria dispar,Anacardiaceae,Toxicodendron
Lymantria dispar,Platanaceae,Platanus
Lymantria dispar,Salicaceae,Populus
Lymantria dispar,Salicaceae,Salix
Lymantria dispar,Grossulariaceae,Ribes
Lymantria dispar,Polygonaceae,Rumex
Lymantria dispar,Smilacaceae,Smilax
Lymantria dispar,Araceae,Symplocarpus
Lymantria dispar,Tamaricaceae,Tamarix
Lymantria dispar,Malvaceae,Tilia
Lymantria dispar,Ulmaceae,Ulmus
Lymantria dispar,Ulmaceae,Celtis
Lymantria dispar,Viburnaceae,Viburnum
Lymantria dispar,Vitaceae,Vitis
Lymantria dispar,Poaceae,Zea
Lymantria dispar,Araucariaceae,
Lymantria dispar,Taxaceae,
Lymantria dispar,Taxodiaceae,Taxodium
Lymantria dispar,Aceraceae,Acer
Lymantria dispar,Corylaceae,Carpinus
Lymantria dispar,Corylaceae,Corylus
Lymantria dispar,Corylaceae,Ostrya
Lymantria dispar,Magnoliaceae,Liriodendron
Lymantria dispar,Tiliaceae,Tilia
Phragmatobia fuliginosa,Ericaceae,Andromeda
Phragmatobia fuliginosa,Ericaceae,Calluna
Phragmatobia fuliginosa,Ericaceae,Vaccinium
Phragmatobia fuliginosa,Onagraceae,Chamaenerion
Phragmatobia fuliginosa,Onagraceae,Epilobium
Phragmatobia fuliginosa,Asteraceae,Eupatorium
Phragmatobia fuliginosa,Asteraceae,Helianthus
Phragmatobia fuliginosa,Asteraceae,Jacobaea
Phragmatobia fuliginosa,Asteraceae,Solidago
Phragmatobia fuliginosa,Asteraceae,Taraxacum
Phragmatobia fuliginosa,Asteraceae,Vernonia
Phragmatobia fuliginosa,Rosaceae,Filipendula
Phragmatobia fuliginosa,Rosaceae,Malus
Phragmatobia fuliginosa,Rosaceae,Potentilla
Phragmatobia fuliginosa,Rosaceae,Prunus
Phragmatobia fuliginosa,Rosaceae,Rubus
Phragmatobia fuliginosa,Oleaceae,Fraxinus
Phragmatobia fuliginosa,Poaceae,Molinia
Phragmatobia fuliginosa,Plantaginaceae,Plantago
Phragmatobia fuliginosa,Polygonaceae,Polygonum
Phragmatobia fuliginosa,Polygonaceae,Rumex
Phragmatobia fuliginosa,Salicaceae,Salix
Phragmatobia fuliginosa,Araceae,Symplocarpus
Phragmatobia fuliginosa,Fabaceae,Trifolium
Phyllodes eyndhovii,Fabaceae,Acacia
Dyseriocrania subpurpurella,Fagaceae,Quercus
Tuta absoluta,Solanaceae,Solanum
Biston betularia,Sapindaceae,Acer
Biston betularia,Betulaceae,Alnus
Biston betularia,Betulaceae,Betula
Biston betularia,Betulaceae,Corylus
Biston betularia,Rosaceae,Amelanchier
Biston betularia,Rosaceae,Crataegus
Biston betularia,Rosaceae,Filipendula
Biston betularia,Rosaceae,Fragaria
Biston betularia,Rosaceae,Holodiscus
Biston betularia,Rosaceae,Malus
Biston betularia,Rosaceae,Prunus
Biston betularia,Rosaceae,Pyrus
Biston betularia,Rosaceae,Rosa
Biston betularia,Rosaceae,Rubus
Biston betularia,Rosaceae,Sorbaria
Biston betularia,Rosaceae,Sorbus
Biston betularia,Rosaceae,Spiraea
Biston betularia,Asteraceae,Artemisia
Biston betularia,Asteraceae,Aster
Biston betularia,Asteraceae,Chrysanthemum
Biston betularia,Fabaceae,Caragana
Biston betularia,Fabaceae,Gleditsia
Biston betularia,Fabaceae,Hedysarum
Biston betularia,Fabaceae,Lupinus
Biston betularia,Fabaceae,Melilotus
Biston betularia,Fabaceae,Robinia
Biston betularia,Fabaceae,Trifolium
Biston betularia,Fagaceae,Castanea
Biston betularia,Fagaceae,Fagus
Biston betularia,Fagaceae,Quercus
Biston betularia,Rhamnaceae,Ceanothus
Biston betularia,Rhamnaceae,Frangula
Biston betularia,Ericaceae,Chamaedaphne
Biston betularia,Ericaceae,Vaccinium
Biston betularia,Myricaceae,Comptonia
Biston betularia,Myricaceae,Myrica
Biston betularia,Cornaceae,Cornus
Biston betularia,Celastraceae,Euonymus
Biston betularia,Ginkgoaceae,Ginkgo
Biston betularia,Iridaceae,Gladiolus
Biston betularia,Cannabaceae,Humulus
Biston betularia,Clusiaceae,Hypericum
Biston betularia,Juglandaceae,Juglans
Biston betularia,Pinaceae,Larix
Biston betularia,Pinaceae,Picea
Biston betularia,Pinaceae,Pinus
Biston betularia,Oleaceae,Ligustrum
Biston betularia,Lythraceae,Lythrum
Biston betularia,Salicaceae,Populus
Biston betularia,Salicaceae,Salix
Biston betularia,Anacardiaceae,Rhus
Biston betularia,Grossulariaceae,Ribes
Biston betularia,Elaeagnaceae,Shepherdia
Biston betularia,Malvaceae,Tilia
Biston betularia,Ulmaceae,Ulmus
Biston betularia,Guttiferae,Hypericum
Biston betularia,Tiliaceae,Tilia
Biston betularia,Aceraceae,Acer
Biston betularia,Corylaceae,Corylus
Ectropis obliqua,Sapindaceae,Acer
Ectropis obliqua,Araliaceae,Aralia
Ectropis obliqua,Theaceae,Camellia
Ectropis obliqua,Fagaceae,Castanea
Ectropis obliqua,Fagaceae,Quercus
Ectropis obliqua,Coriariaceae,Coriaria
Ectropis obliqua,Caprifoliaceae,Diervilla
Ectropis obliqua,Caprifoliaceae,Lonicera
Ectropis obliqua,Fabaceae,Robinia
Ectropis obliqua,Fabaceae,Trifolium
Ectropis obliqua,Fabaceae,Glycine
Ectropis obliqua,Juglandaceae,Juglans
Ectropis obliqua,Lauraceae,Lindera
Ectropis obliqua,Rosaceae,Malus
Ectropis obliqua,Sabiaceae,Meliosma
Ectropis obliqua,Salicaceae,Salix
Ectropis obliqua,Aceraceae,Acer
Ectropis obliqua,Meliosmaceae,Meliosma
Macaria distribuaria,Pinaceae,Pinus
Nemoria lixaria,Sapindaceae,Acer
Nemoria lixaria,Myricaceae,Myrica
Nemoria lixaria,Fagaceae,Quercus
Operophtera brumata,Sapindaceae,Acer
Operophtera brumata,Rosaceae,Amelanchier
Operophtera brumata,Rosaceae,Cotoneaster
Operophtera brumata,Rosaceae,Crataegus
Operophtera brumata,Rosaceae,Cydonia
Operophtera brumata,Rosaceae,Malus
Operophtera brumata,Rosaceae,Prunus
Operophtera brumata,Rosaceae,Pyrus
Operophtera brumata,Rosaceae,Rosa
Operophtera brumata,Rosaceae,Rubus
Operophtera brumata,Rosaceae,Sorbus
Operophtera brumata,Betulaceae,Betula
Operophtera brumata,Betulaceae,Carpinus
Operophtera brumata,Betulaceae,Corylus
Operophtera brumata,Betulaceae,Ostrya
Operophtera brumata,Ericaceae,Calluna
Operophtera brumata,Ericaceae,Rhododendron
Operophtera brumata,Fagaceae,Fagus
Operophtera brumata,Fagaceae,Quercus
Operophtera brumata,Rhamnaceae,Frangula
Operophtera brumata,Rhamnaceae,Rhamnus
Operophtera brumata,Oleaceae,Fraxinus
Operophtera brumata,Pinaceae,Larix
Operophtera brumata,Pinaceae,Picea
Operophtera brumata,Myricaceae,Myrica
Operophtera brumata,Salicaceae,Populus
Operophtera brumata,Salicaceae,Salix
Operophtera brumata,Grossulariaceae,Ribes
Operophtera brumata,Malvaceae,Tilia
Operophtera brumata,Ulmaceae,Ulmus
Operophtera brumata,Viburnaceae,Viburnum
Operophtera brumata,Aceraceae,Acer
Operophtera brumata,Corylaceae,Carpinus
Operophtera brumata,Corylaceae,Corylus
Operophtera brumata,Corylaceae,Ostrya
Operophtera brumata,Tiliaceae,Tilia
Operophtera brumata,Caprifoliaceae,Viburnum
